Severity,Start_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Temperature(F),Visibility(mi),Precipitation(in),Weather_Condition,Sunrise_Sunset,Junction,Roundabout,Crossing,Railway,Stop,Traffic_Signal,Give_Way,Bump,Traffic_Calming,Turning_Loop,Wind_Speed(mph),Amenity,Station
2,2021-09-15 11:59:00,39.75255846958278,-84.18826460798174,39.75235846958278,-84.18928460798173,0.056,Incident on US-35 WB near S PATTERSON BLVD Drive with caution.,US-35,Dayton,OH,69.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,True,False,False,False,False,0.0,False,False
2,2022-02-03 08:23:00,33.808353000000004,-117.993065,33.81121,-117.993092,0.197,Slow traffic on CA-39 from Katella Ave (CA-39) to W Ball Rd (CA-39) due to accident.,Main St,Stanton,CA,46.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2019-02-28 16:47:10,33.916279,-118.374451,,,0.0,Accident on El Segundo Blvd at Isis Ave.,Isis Ave,Hawthorne,CA,62.1,10.0,,Clear,Day,False,False,False,False,False,True,False,False,False,False,8.1,False,False
2,2020-05-22 06:10:08,35.072708,-81.760757,,,0.0,Accident on Webber Rd near Macedonia Rd.,Webber Rd,Gaffney,SC,53.0,0.5,0.0,Fog,Night,False,False,False,False,True,False,False,False,False,False,0.0,False,False
2,2017-12-11 06:56:58,33.888973,-118.189003,,,0.0,Accident on Alondra Blvd at I-710.,Long Beach Fwy S,Compton,CA,57.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
2,2021-05-24 09:56:23,29.73542,-95.462791,,,0.0,Accident on Mccue Rd at Hidalgo St.,Hidalgo St,Houston,TX,80.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,True,False,False,False,False,12.0,False,False
2,2021-06-23 09:06:00,34.070299,-117.440498,34.071132,-117.435598,0.286,Stationary traffic from Cypress Ave to Permanente Dr due to accident., Valley Blvd,Fontana,CA,72.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2021-10-05 13:31:02,25.796887,-80.377117,25.797256,-80.377121,0.025,Incident on NW 112TH AVE SB near NW 25TH ST Drive with caution., NW 112th Ave,Doral,FL,87.0,10.0,0.0,Partly Cloudy,Day,False,False,True,False,False,True,False,False,False,False,7.0,False,False
2,2022-12-31 15:39:00,25.928785,-80.212023,25.928616,-80.212222,0.017,Incident on SR-91 SB near SR-826 Right lane blocked. Expect delays.,SR-826,Miami,FL,82.0,10.0,0.0,Fair,Day,True,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2021-11-09 15:29:00,38.334152,-77.128341,38.33365,-77.12639300000002,0.111,Stationary traffic on VA-218 from Railroad to Dahlgren Rd due to accident., Caledon Rd,King George,VA,75.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2021-11-30 06:18:12,43.13308,-85.35231,,,0.0,Accident on Lincoln Lake Ave at 11 Mile Rd.,Lincoln Lake Rd NE,Greenville,MI,29.0,5.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2019-01-15 13:08:29,39.92505300000001,-122.200058,,,0.0,Accident on I-5 Northbound at Exit 631 CR-A9 Corning Rd.,I-5 N,Corning,CA,50.0,6.0,0.01,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,5.8,False,False
2,2017-04-05 11:42:06,41.614864,-93.703773,,,3.78,Right lane blocked due to accident on US-6 Hickman Rd Eastbound between I-80 I-35 and IA-28 63rd St.,Hickman Rd,Urbandale,IA,46.9,10.0,0.0,Light Rain,Day,False,False,False,False,False,True,False,False,False,False,13.8,False,False
2,2018-10-15 17:54:18,43.124523,-77.621597,,,0.0,Accident on East Dr at Elmwood Ave.,East Dr,Rochester,NY,55.9,10.0,,Overcast,Day,False,False,True,False,False,True,False,False,False,False,17.3,False,False
2,2020-03-02 23:06:00,33.995464,-118.145272,33.995464,-118.145272,0.0,At Telegraph Rd - Accident.,I-5 S,Los Angeles,CA,66.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-08-06 11:41:00,33.837311,-117.278993,33.837331,-117.275668,0.191,Accident on Cajalco Rd from Clark St to Harvill Ave., Cajalco Rd,Perris,CA,93.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,9.0,False,False
3,2017-10-26 19:36:19,33.848824,-84.431076,,,0.0,Left hand shoulder blocked due to accident on I-75 Southbound before Exit 255 US-41 Northside Pkwy.,I-75 S,Atlanta,GA,58.1,10.0,,Clear,Night,False,False,False,False,False,False,False,False,False,False,2.3,False,False
2,2019-10-28 08:51:05,28.0196,-82.70916700000002,,,0.0,Left lane blocked due to accident on CR-611 Mcmullen Booth Rd Southbound at Allen Ave.,N McMullen Booth Rd,Clearwater,FL,79.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2018-10-25 16:18:16,39.939571,-83.009911,,,0.0,Left lane blocked due to accident on I-71 Southbound at Exit 105 Greenlawn Ave.,Greenlawn Ave,Columbus,OH,48.2,10.0,,Clear,Day,False,False,False,False,False,True,False,False,False,False,6.9,False,False
2,2018-11-24 09:49:24,41.750797,-87.915565,,,0.0,Accident on Burr Ridge Pkwy both ways at County Line Rd.,S County Line Rd,Willowbrook,IL,46.9,8.0,,Overcast,Day,False,False,False,False,False,True,False,False,False,False,11.5,False,False
2,2022-06-02 11:31:00.000000000,35.390112,-118.973851,35.390214,-118.973438,0.024,Incident on BERNARD ST near LYNN ST Right lane blocked. Expect delays., Bernard St,Bakersfield,CA,87.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,7.0,False,False
2,2022-12-21 13:17:30,35.030132,-85.32204399999998,35.0188,-85.332027,0.965,Incident on I-24 WB near MM 178 Drive with caution.,I-24 W,Chattanooga,TN,48.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2020-10-16 07:21:21,28.787874,-81.533119,,,0.0,Accident on CR-435 at Kohlman Blvd.,County Road 435,Sorrento,FL,72.0,9.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
3,2020-06-24 15:47:20,40.79833,-73.47336,40.79858,-73.47224,0.061,At Sunnyside Blvd/Exit 38 - Accident. Hard shoulder blocked.,Northern State Pkwy E,Woodbury,NY,87.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2021-02-02 04:25:00,28.450512,-81.42757399999998,28.450754,-81.427577,0.017,Incident on S JOHN YOUNG PKWY near W SAND LAKE RD Drive with caution.,W Sand Lake Rd,Orlando,FL,42.0,10.0,0.0,Cloudy,Night,False,False,True,False,False,False,False,False,False,False,16.0,False,False
2,2023-03-29 07:52:00,37.940798,-122.324219,37.965693,-122.323112,1.721,Slow traffic on I-80 E from San Pablo Ave (I-80) to El Portal Dr (I-80) due to accident.,I-80 E,Richmond,CA,46.0,5.0,0.15,Rain,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2021-09-29 20:21:49.000000,48.440305,-113.217329,48.441013,-113.217184,0.049,Incident on WASHINGTON ST near MONTANA AVE Drive with caution., Washington St,East Glacier Park,MT,44.0,,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,7.0,False,False
3,2019-03-07 12:09:46,28.48259,-81.445068,28.47067,-81.45983000000003,1.217,Between Florida's Tpke/Exit 77 and SR-435/Kirkman Rd/Exit 75B - Accident. Right lane blocked.,I-4 W,Orlando,FL,68.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
2,2022-11-19 03:26:00,39.98183,-75.101232,39.98260300000001,-75.099622,0.101,Multi vehicle crash on I-95 northbound at Exit 25: ALLEGHENY AVE/CASTOR AVE. There is a ramp restriction.,I-95 N,Philadelphia,PA,30.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2017-11-16 07:28:56,38.633095,-121.212936,,,0.0,HOV lane blocked due to accident on US-50 Westbound at Exits 21 22 County Hwy-E3 Hazel Ave.,El Dorado Fwy W,Rancho Cordova,CA,55.4,6.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2020-12-22 15:19:00,37.750136,-120.12337,37.750132,-120.12243,0.051,Incident on GREELEY HILL RD near HOUSE 6430 Drive with caution., Greeley Hill Rd,Coulterville,CA,55.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,5.0,False,False
2,2018-10-25 13:07:13,37.409809,-79.143272,,,0.0,Accident on Grace St at Madison St.,Grace St,Lynchburg,VA,50.0,10.0,,Partly Cloudy,Day,False,False,True,False,False,False,False,False,False,False,5.8,False,False
2,2018-11-16 10:55:09,34.819702,-82.276352,,,0.0,Accident on SC-146 Woodruff Rd at Verdin Rd.,Verdin Rd,Greenville,SC,45.0,10.0,,Clear,Day,False,False,False,False,False,True,False,False,False,False,8.1,False,False
2,2023-01-24 07:40:00,33.876205,-118.191077,33.876036,-118.15998799999998,1.783,Slow traffic on Artesia Fwy E - CA-91 E from I-710/Long Beach Fwy (CA-91) to Paramount Blvd (CA-91) due to accident.,Artesia Fwy E,Long Beach,CA,46.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2023-01-20 16:42:00,34.027179,-118.172183,34.039627,-118.169921,0.87,Incident on I-710 NB near OLYMPIC BLVD Right shoulder closed.,I-710 N,Los Angeles,CA,57.0,10.0,0.0,Fair,Day,True,False,False,False,False,False,False,False,False,False,6.0,False,False
2,2022-07-06 21:17:47.000000000,26.146192000000006,-80.464853,26.146215,-80.470824,0.37,Slow traffic on FL-84 W - I-75 N - Alligator Aly W - Everglades Pkwy W from US-27/FL-25/Exit 13 (I-75) to Exit 49 (I-75) due to accident.,Alligator Aly W,Conservation,FL,,,,,Night,False,False,False,False,False,False,False,False,False,False,,False,False
2,2020-11-28 08:46:00,43.082721,-77.50794300000003,43.082549,-77.507733,0.016,Incident on E JEFFERSON RD near MITCHELL RD Expect delays., E Jefferson Rd,Pittsford,NY,41.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2022-02-02 18:01:43,25.671332,-80.402599,25.670882,-80.416285,0.853,Stationary traffic from SW 127th Ave (SW 104th St) to SW 137th Ave (SW 104th St) due to accident., SW 128th Ct,Miami,FL,73.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
1,2022-07-13 17:40:06,34.597111,-82.61643199999997,,,0.0,Crash on SC-81 Greenville St at SC-29 Hopewell Rd.,N Highway 81,Anderson,SC,75.0,10.0,0.03,Light Rain,Day,False,False,False,False,False,True,False,False,False,False,6.0,False,False
2,2022-07-21 17:56:00,33.191135,-117.236051,33.19021,-117.236611,0.072,Incident on SINKLER WAY near HOUSE 842 Drive with caution., Pala Vista Dr,Vista,CA,71.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2018-09-06 18:23:21,35.83393,-78.312737,35.83692,-78.30131,0.6729999999999999,At US-264/Exit 436 - Accident. Left lane blocked.,US-264 E,Zebulon,NC,87.8,5.0,,Haze,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2022-03-09 14:46:00,33.935681,-118.048858,33.936349,-118.045856,0.178,Slow traffic from Bloomfield Ave (Florence Ave) to Telegraph Rd (Florence Ave) due to accident., Laurel Ave,Santa Fe Springs,CA,66.0,10.0,0.0,Fair,Day,False,False,False,False,False,True,False,False,False,False,9.0,False,False
2,2018-12-13 08:57:17,36.040001,-86.743492,,,0.0,Serious accident on TN-254 Old Hickory Blvd at Edmondson Pike.,Edmondson Pike,Brentwood,TN,51.1,10.0,,Overcast,Day,False,False,True,False,False,True,False,False,False,False,10.4,False,False
3,2018-08-01 15:15:44,45.035465,-93.089424,,,1.3200000524520874,Accident on I-35E Northbound from Exits 112 113 US-10 to I-694.,I-694 E,Saint Paul,MN,72.0,9.0,0.08,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,4.6,False,False
2,2022-02-28 06:30:23.000000000,40.709456,-74.16074300000002,40.695524,-74.119244,2.377,Slow traffic on Newark Bay Brg - I-78 E from EXP US-1/EXP US-9/Exit 58 (I-78) to Avenue/Exit 14A (I-78) due to accident.,Haynes Ave,Newark,NJ,27.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2021-10-07 20:30:32,36.27511,-86.709515,36.273415,-86.709728,0.118,Incident on PIERCE RD near ANDERSON LN Drive with caution., Sarver Ave,Madison,TN,68.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,0.0,False,False
2,2018-02-27 11:11:28,40.84704,-73.93358,40.84584,-73.9302,0.195,Between Amsterdam Ave/Harlem River Dr and Washington Brg Lower LVL Split - Accident. Left lane blocked.,I-95 N,New York,NY,48.0,10.0,,Clear,Day,True,False,True,False,False,False,False,False,False,False,4.6,False,False
2,2022-09-29 18:53:00,37.700177,-122.074477,37.700182,-122.074041,0.024,Incident on LORENA AVE near REDWOOD RD Drive with caution., Lorena Ave,Castro Valley,CA,70.0,10.0,0.0,Fair,Day,False,False,True,False,True,False,False,False,False,False,6.0,False,False
2,2021-01-04 21:48:00,37.380247,-122.072953,37.380155,-122.072728,0.014,WB 237 JEO EL CAMINO. 91 FORD TK VS UNK,El Camino Real,Mountain View,CA,,,,,Night,False,False,True,False,False,True,False,False,False,False,,True,False
2,2016-10-14 07:34:47,35.40880999999999,-80.85455,35.408792,-80.85454399999998,0.001,At Gilead Rd - Accident., Statesville Rd,Huntersville,NC,60.8,10.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2019-12-04 12:09:00,34.030369,-117.633641,34.030369,-117.633641,0.0,At Grove Ave - Accident.,CA-60 E,Ontario,CA,55.0,4.0,0.14,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,3.0,False,False
2,2021-02-10 23:13:00,37.969828,-121.247147,37.969985,-121.245938,0.067,Accident from E Fremont St to CA-99 S.,E Fremont St,Stockton,CA,52.0,10.0,0.0,Fair,Night,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2022-04-12 18:18:19.000000000,28.346948,-81.638695,28.346915000000006,-81.648236,0.58,Slow traffic on US-192 W - County Hwy-545 from FL-429 Toll/Western Expy (W Irlo Bronson Memorial Hwy/Vine St/US-192) to CR-545/Avalon Rd (US-192) due to accident., W Irlo Bronson Memorial Hwy,Kissimmee,FL,81.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,8.0,False,False
3,2018-02-15 07:08:03,41.479961,-81.661629,,,0.0,Delays due to accident on I-77 Northbound near Exit 161B I-490.,I-77 N,Cleveland,OH,53.1,10.0,,Overcast,Night,False,False,False,False,False,False,False,False,False,False,12.7,False,False
2,2022-05-22 12:43:00.000000000,42.388797,-83.471932,42.386645,-83.444906,1.3869999999999998,Incident on M-14 EB near BECK Drive with caution.,M-14 E,Plymouth,MI,63.0,10.0,0.0,Cloudy,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2018-12-14 17:47:57,29.857771000000003,-95.431648,,,0.0,Accident on Wilburforce St between Wheatley St and Branford St.,Wilburforce St,Houston,TX,48.2,10.0,,Overcast,Night,False,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2020-05-22 08:22:52,40.609379,-111.976547,,,0.0,Right hand shoulder blocked due to accident on UT-48 7800 S Eastbound at UT-154 Bangerter Hwy.,Bangerter Hwy,West Jordan,UT,54.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,True,False,False,False,False,6.0,False,False
2,2022-01-16 19:06:30,39.194123,-81.527366,39.239877,-81.500793,3.467,Slow traffic on WV-2 N - I-77 N from WV-14/Exit 170 (I-77) to US-50/Exit 176 (I-77) due to accident.,I-77,Mineral Wells,WV,32.0,0.75,0.14,Light Snow,Night,False,False,False,False,False,False,False,False,False,False,9.0,False,False
3,2017-12-29 07:11:28,26.013208,-80.166466,,,1.4099999666213991,Accident on entry ramp to I-95 Northbound from Hollywood Blvd Eastbound.,I-95 N,Hollywood,FL,64.0,0.5,,Fog,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2022-01-11 14:23:00,28.305891,-81.570864,28.267488,-81.607111,3.45,Slow traffic on I-4 W from US-192/Exit 25 (I-4) to CR-532/Exit 24 (I-4) due to accident.,World Dr,Kissimmee,FL,70.0,10.0,0.0,Mostly Cloudy,Day,False,False,False,False,False,False,False,False,False,False,14.0,False,False
2,2022-11-13 18:37:08.000000,37.287648,-80.11927800000002,37.292208,-80.10385,0.905,Incident on I-81 NB near MM 137 Right lane blocked. Expect delays.,I-81 N,Salem,VA,39.0,10.0,0.0,Mostly Cloudy,Night,False,False,False,False,False,False,False,False,False,False,13.0,False,False
3,2017-10-26 15:41:12,32.343506,-90.843033,,,0.0,Very slow traffic due to accident on I-20 Westbound at Exits 4A 4B Clay St.,Clay St,Vicksburg,MS,78.8,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,10.4,False,False
3,2020-03-16 04:41:48,40.73213,-73.84300999999998,40.72,-73.83406,0.96,At 69th Rd/Jewel/H Arsdale/Exit 11 - Accident. Lane blocked.,Grand Central Pkwy W,Flushing,NY,37.0,10.0,0.0,Fair,Night,True,False,False,False,False,False,False,False,False,False,12.0,False,False
2,2021-02-12 16:35:36,36.123894452876456,-86.74625515896444,36.125124452876456,-86.73363515896442,0.7090000000000001,Incident on I-440 EB near S LYLE LN Expect long delays.,I-440,Nashville,TN,30.0,6.0,0.0,Haze,Day,False,False,False,False,False,False,False,False,False,False,13.0,False,False
2,2021-12-14 15:51:29.000000000,27.444413,-82.505385,27.446121999999995,-82.504786,0.124,Slow traffic on FL-70 from 55th Avenue Dr E to 47th St E due to accident., Lockwood Ridge Rd,Bradenton,FL,79.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,8.0,False,False
2,2021-03-03 09:45:39,42.305519,-71.067886,,,0.0,Accident on Bowdoin St at Norton St.,Norton St,Dorchester,MA,37.0,10.0,0.0,Fair,Day,False,False,False,False,False,False,False,False,False,False,10.0,False,True
2,2021-06-10 15:39:19,37.844074,-122.297615,,,0.0,Accident on I-80 Eastbound before Exit 10 CA-13 Ashby Ave.,Eastshore Fwy E,Emeryville,CA,66.0,10.0,0.0,Fair / Windy,Day,True,False,False,False,False,False,False,False,False,False,26.0,False,False
2,2017-11-02 13:55:54,34.748981,-83.042938,,,0.0,Accident on SC-28 Blue Ridge Blvd near SC-11.,Blue Ridge Blvd,West Union,SC,72.0,10.0,,Clear,Day,False,False,False,False,False,False,False,False,False,False,3.5,False,False
3,2018-03-11 14:05:52,29.813948,-95.379364,,,0.6399999856948853,Accident on entry ramp to I-45 Northbound at Exits 17B 17C from I-610 Eastbound.,I-610 E,Houston,TX,78.8,8.0,,Scattered Clouds,Day,True,False,False,False,False,False,False,False,False,False,13.8,False,False
2,2019-08-02 17:20:21,33.665249,-112.186623,,,0.0,Accident on 59th Ave at Behrend Dr.,W Behrend Dr,Glendale,AZ,107.0,10.0,0.0,Fair,Day,False,False,True,False,False,True,False,False,False,False,9.0,False,False
2,2017-05-22 13:25:57,42.19073,-71.85368000000003,42.1928,-71.85239,0.158,Ramp to I-290/Exit 10 - Accident., Aleda Dr,Auburn,MA,48.2,10.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,9.2,False,False
2,2018-12-14 07:37:21,34.125401000000004,-79.77816800000002,,,0.0,Accident on Chapel View Dr near US-301.,S Irby St,Florence,SC,55.0,5.0,0.03,Light Rain,Day,False,False,False,False,False,False,False,False,False,False,8.1,False,False
2,2017-09-06 08:27:19,36.420799,-82.449188,,,0.0,Accident on Free Hill Rd at Settlers Way.,Settlers Way,Johnson City,TN,59.0,7.0,,Overcast,Day,False,False,False,False,False,False,False,False,False,False,,False,False
2,2020-11-15 19:48:00,34.075082,-118.274309,34.074283,-118.272159,0.135,Incident on US-101 SB near N BENTON WAY Drive with caution.,N Benton Way,Los Angeles,CA,64.0,10.0,0.0,Fair,Night,False,False,False,False,True,False,False,False,False,False,0.0,False,False
